Ticker and DTW Values Below 50
"JNJ: JNJ (0.0), WTW (28.256236999999956), PEG (28.50544900000002), ES (28.78760000000006), NI (29.89469599999998), DUK (30.541801999999954), BF-B (31.948467000000008), EVRG (32.47754099999995), BDX (34.16771000000001), MDLZ (35.84353499999996), PEP (36.19858100000004)"
"JCI: JCI (0.0), NXPI (25.565347000000006), UPS (27.741937999999934), RHI (29.377817999999998), IPG (29.625078999999992), APTV (30.15384000000002), PSA (30.90483700000004), COF (32.679002999999945), BLK (34.13361899999995), JBHT (35.839084000000106), EFX (35.925936)"
"JPM: JPM (0.0), CE (25.060216000000025), IEX (26.26474499999991), ARE (29.30454700000003), BAC (30.11528299999997), YUM (30.543061), CPT (31.501776999999954), ROP (31.67252199999998), ICE (32.03252399999999), HON (32.125192000000006), KDP (32.59406199999987)"
"JNPR: JNPR (0.0), OMC (39.66049399999993), SEE (40.996470000000045), SJM (41.05656400000012), WY (44.37280199999997), AVB (45.54508799999999), EQR (48.58199400000002), PPG (48.96218500000017)"
"K: K (0.0), CAG (41.86277799999994), CTSH (45.434231999999945), D (45.66198600000012), T (45.99901399999995), MO (46.15252900000008), CPB (47.23313200000001), EIX (47.56881200000004), PPL (48.53958800000011)"
"KDP: KDP (0.0), IEX (26.55098299999997), MCD (27.40462799999998), SYK (28.052615000000024), ICE (29.120841000000038), NSC (29.654577000000018), ABT (30.17003600000005), V (30.527385000000024), FDS (30.52811399999998), STE (30.651673), VRSK (31.866355999999985)"
"KEY: KEY (0.0), CFG (29.71834900000002), EMR (31.006378000000048), MGM (34.06131799999998), GLW (34.353527999999976), ZION (37.05458599999999), PFE (41.37101199999985), BKNG (41.66975699999994), EXPE (41.94779799999988), MET (42.608319999999885), HIG (43.09986800000005)"
"KEYS: KEYS (0.0), INTU (18.873470000000022), TECH (21.31240499999999), BX (21.929948), CRL (22.73526500000001), ISRG (22.749385000000046), ZTS (23.506621), LULU (24.77543700000001), CDW (26.52461099999997), ADSK (26.78093399999995), ADBE (26.925508000000026)"
"KMB: KMB (0.0), D (29.52545999999997), VZ (33.76579599999999), AMCR (38.90827699999994), HSIC (46.14279700000007), AVB (46.87281000000005)"
"KIM: KIM (0.0), AIG (35.55891999999986)"
KMI: KMI (0.0)
"KLAC: KLAC (0.0), SNPS (17.637393000000024), ODFL (20.28488799999997), CPRT (22.06685300000003), CDNS (23.134949000000013), MSFT (23.30282099999998), FTNT (23.76863800000001), AVGO (23.822752000000023), MPWR (25.416486999999982), ANET (27.45214999999995), ON (27.65231800000001)"
"KR: KR (0.0), GIS (36.41130699999997), BG (40.14221500000011), COR (42.01907900000016), REGN (42.39372800000009)"
"LHX: LHX (0.0), V (23.42952499999997), AON (24.88052499999999), SYK (29.83967400000005), CME (30.11151099999997), SHW (30.49169399999996), STE (30.584185000000005), BR (30.669598999999938), WRB (31.380236999999937), MCD (31.463264000000056), APH (31.60775600000004)"
"LH: LH (0.0), TEL (22.53683600000001), JBHT (24.99399700000007), PFE (25.684882000000037), GS (26.15172199999998), COF (27.424904000000016), PNC (27.59740999999997), DFS (27.89433200000001), CB (29.36142000000001), DGX (29.88283200000001), VMC (30.27644900000003)"
"LRCX: LRCX (0.0), AMAT (21.15420800000002), FTNT (23.3036), TER (23.77510000000003), MSCI (24.06617699999999), MPWR (24.61844600000001), MSFT (26.355854999999973), ODFL (26.46379299999996), NOW (27.034237), POOL (27.32741400000005), IDXX (27.67532299999997)"
LVS: LVS (0.0)
"LDOS: LDOS (0.0), DG (29.411613000000017), V (30.69029099999999), ROL (32.33915999999998), ADI (32.61773199999996), CRM (32.85840600000002), MMC (33.17865399999995), NKE (33.66548399999993), ADP (34.68582100000008), MA (34.69423200000002), GPN (34.700699999999976)"
"LEN: LEN (0.0), EBAY (32.90814499999993), ADM (35.896721999999954), IRM (36.38767199999998), NXPI (36.82555400000005), TJX (38.816327), EFX (40.04025499999999), JCI (41.109175), AME (42.57227500000007), AMP (42.84455400000002), GEN (42.887047)"
"LIN: LIN (0.0), MMC (16.210536000000022), RSG (18.462499), ADP (21.572332999999997), ACN (22.854084999999976), ELV (23.82695900000001), PH (24.20069599999996), COST (24.29272099999993), AZO (25.22663299999995), ADI (25.80986200000002), HCA (26.23111500000008)"
"LYV: LYV (0.0), PLD (25.578316), RMD (25.594814), ZTS (25.85896600000002), IQV (27.387051999999983), EL (28.903399000000032), TMO (29.62610899999997), NDAQ (29.69645099999995), BRO (30.009823999999977), UNH (30.03752800000001), GRMN (30.336925000000047)"
"LKQ: LKQ (0.0), CB (34.63903000000003), HIG (37.07242300000006), FFIV (37.4910789999999), AOS (37.57817500000002), PNR (38.18461300000006), EMN (38.29688400000004), LH (38.31716700000006), VMC (41.06867799999997), MGM (41.79414699999998), SYF (43.02355800000006)"
"LMT: LMT (0.0), TJX (27.52838799999998), BKNG (33.973105999999994), CBOE (34.68009799999996), BSX (35.28168800000004), EXC (35.78922500000006), AFL (36.27577600000006), MAR (36.70935699999992), PAYX (36.73480300000001), WRB (36.963877999999966), FDS (39.65504699999992)"
"L: L (0.0), RTX (30.308319000000058), AMCR (32.49548900000019), OMC (33.90226899999995), PRU (34.31693100000003), CHRW (34.440277999999914), DUK (35.98084699999999), KO (38.430707000000055), BK (39.19663299999996), PPG (39.556244000000014), SJM (40.62649900000008)"
"LOW: LOW (0.0), EXR (20.943973), HD (23.323223999999986), J (23.814523999999995), GOOGL (24.217793000000004), ACN (24.28459400000001), WM (24.66068699999998), AWK (24.822494000000027), SHW (25.28462499999999), NDAQ (25.56639200000001), GOOG (25.954968999999984)"
"LULU: LULU (0.0), ADBE (23.21241599999995), KEYS (24.77543700000001), INTU (27.78536000000001), IDXX (28.17608399999998), NOW (28.70092700000002), CTAS (32.89006999999993), TER (32.93629700000002), ODFL (33.44723300000004), EPAM (33.712967999999975), ISRG (34.14006500000001)"
"LYB: LYB (0.0), IP (33.333931000000014), WY (40.295970999999966), CTSH (41.8125259999999), BK (44.31940599999995), PM (46.648187000000064), L (47.28159799999989), STT (48.521478000000045), AMCR (48.99408199999981), SJM (49.22961499999993), PRU (49.69301900000007)"
"MTB: MTB (0.0), CAG (38.73580799999996), BK (40.93621099999996), FE (41.82329499999995), USB (43.000453000000086), KO (43.60677), WELL (45.22487499999991), ESS (45.282257000000016), CNP (45.828019000000005), DD (48.02057100000005), PRU (49.00225600000009)"
"MRO: MRO (0.0), TRGP (43.86563800000005)"
"MPC: MPC (0.0), ACGL (43.20177800000001), COP (49.990674999999925)"
"MKTX: MKTX (0.0), CRL (24.18253800000007), INTU (27.961348999999966), BIO (28.256978), TECH (32.892197000000046), ADBE (33.047775), CSGP (34.60886599999996), MSFT (36.02414400000003), TT (36.03465899999994), ADSK (37.35880900000007), MPWR (37.981731)"
"MAR: MAR (0.0), PNC (28.897478000000024), UNP (30.60188799999997), EXC (33.29769400000001), BKNG (34.14782800000003), ZION (34.627464999999944), DRI (34.77650899999995), CFG (35.617256), AFL (36.57080599999984), LMT (36.70935699999992), CBOE (37.28765000000005)"
"MMC: MMC (0.0), RSG (15.180068999999971), LIN (16.210536000000022), WRB (19.940549999999977), SHW (20.716017), ADI (22.13856100000001), ACN (22.26486400000008), ADP (22.402825999999997), ELV (23.55201300000004), AON (25.112699000000028), COST (26.00070099999997)"
"MLM: MLM (0.0), ROK (22.84784999999996), AME (23.490227000000036), PAYX (24.431802000000037), CBRE (26.221155999999933), NKE (27.07548400000002), TROW (28.177779999999984), BLK (29.92902999999997), ADI (30.320508), HLT (30.33719599999996), CPT (30.502605999999982)"
"MAS: MAS (0.0), PAYX (25.56815999999996), ITW (26.712200999999965), IEX (27.18448200000006), CE (28.257257), ROP (28.59712200000001), ICE (30.41214999999999), DLR (30.565388999999968), AME (30.61652100000009), CPT (31.196444000000024), DGX (31.200544999999984)"
"MA: MA (0.0), TDY (18.157470999999965), TMO (23.299613), ANSS (24.34250499999999), ACN (24.646785000000055), COST (24.819168999999945), EQIX (25.268115000000027), NEE (25.373229000000062), EL (26.275985999999996), MTD (26.417205999999982), NDAQ (26.496653000000048)"
"MTCH: MTCH (0.0), EPAM (23.597105000000024), GNRC (24.904936999999943), FTNT (29.71337800000001), MPWR (30.39880400000003), MSFT (31.48522099999998), MSCI (32.13237799999994), IDXX (32.43565400000003), ODFL (32.60331800000001), NOW (32.605407), LRCX (32.65003500000001)"
"MKC: MKC (0.0), CCI (23.584071), CHD (24.382237999999997), AEE (28.047948999999942), CME (28.81215200000001), ROP (30.960926999999952), ICE (31.15330199999999), XEL (31.57700000000001), UPS (31.74846600000003), SYK (32.86891000000004), VRSK (33.13394699999996)"
"MCD: MCD (0.0), SYK (18.348183), WM (18.946642999999952), AIZ (20.129783999999937), ITW (23.173028000000038), STE (25.27631099999996), ADP (25.953212), BR (27.19724500000005), KDP (27.40462799999998), VRSK (27.434140000000014), MMC (29.19212399999998)"
"MCK: MCK (0.0), MOS (47.6495639999999), HES (48.83365700000008), XOM (49.35259700000015)"
"MDT: MDT (0.0), DUK (28.22113300000002), KO (29.256811000000017), AVB (32.94723000000002), ESS (33.202051999999995), ECL (33.31726799999999), CHRW (37.533846999999966), CMCSA (38.85915399999994), PPG (40.52364899999992), ALLE (40.71825999999995), EQR (40.96989999999995)"
"MRK: MRK (0.0), PCAR (29.500823999999945), ADM (30.873638999999947), SRE (32.089533999999894), EXC (34.35969800000001), IRM (36.93315899999998), CBOE (37.59203800000001), TJX (38.20714299999994), BKNG (42.044889000000005), GPC (42.27578299999997), EG (42.710174)"
"META: META (0.0), AVY (24.97780900000001), CRM (26.28374799999997), ACN (26.59623100000004), DHR (27.024390000000007), NVR (27.122052999999944), HD (27.22191200000005), IQV (29.235361000000022), A (29.45795499999998), TXN (29.793865999999987), NDAQ (30.619064000000023)"
"MET: MET (0.0), PNR (31.221994000000038), GS (31.886377999999976), CB (33.70605699999998), GM (36.55584299999997), LH (37.594769), PFG (37.92340100000013), BRK-B (39.059188), COF (39.09779100000006), PXD (40.02506699999996), CMI (40.709260000000015)"
"MTD: MTD (0.0), TMO (17.49004000000002), ACN (17.821322000000023), A (18.73693700000004), DHR (22.261052000000014), PLD (22.60477900000002), UNH (23.309099000000007), SPGI (23.397806999999982), GOOG (23.469247000000006), DPZ (23.67410799999996), RMD (23.95796899999996)"
"MGM: MGM (0.0), CFG (29.8000359999999), KEY (34.06131799999998), PNC (36.48888899999999), DFS (37.73239700000006), TEL (38.237871999999946), LH (38.90534800000003), SWK (39.18823099999994), AOS (40.585344000000006), MET (41.63819700000008), EXPE (41.72310300000004)"
"MCHP: MCHP (0.0), BBY (26.904957999999983), NVR (27.55258099999996), AVY (27.87814099999999), UNH (27.940989000000005), TRMB (28.680245000000006), CHTR (29.132874999999952), A (29.25955999999998), ADI (29.272860999999992), RSG (29.532967000000028), IQV (29.98290800000004)"
"MU: MU (0.0), CDW (44.75981399999992)"
"MSFT: MSFT (0.0), ODFL (17.342590000000012), MSCI (19.931850999999984), MPWR (20.240779999999997), POOL (20.347569000000004), FTNT (21.652284000000044), EPAM (21.877741000000007), CPRT (21.968167), WST (21.982666), INTU (22.19975599999995), NOW (23.03062800000003)"
"MAA: MAA (0.0), SHW (19.35369600000001), PAYX (19.816555999999974), NDAQ (22.581862999999952), CPT (22.61721899999997), IQV (23.045117000000044), ADP (23.341214999999963), FAST (23.657320999999992), DOV (23.88936099999997), WM (25.336915999999945), AON (25.590952000000016)"
MHK: MHK (0.0)
"MOH: MOH (0.0), BX (24.581288000000008), TECH (25.653349), ZTS (26.438197000000056), TT (28.060200999999942), RMD (28.899409000000013), KEYS (29.881596000000044), CRL (30.430373), DE (30.60385200000005), BIO (30.934942999999954), AAPL (31.230346)"
TAP: TAP (0.0)
"MDLZ: MDLZ (0.0), PEP (16.358596999999993), SO (17.168213999999992), SRE (25.859251000000043), PSA (25.95283999999996), CB (30.71895000000009), TRV (30.799081000000022), PEG (30.95429999999997), ATO (31.294295), CMS (31.484290000000005), PG (31.985207)"
"MPWR: MPWR (0.0), MSCI (16.893866999999997), ODFL (19.311692999999977), GNRC (19.706975000000032), MSFT (20.240779999999997), EPAM (20.587485), FTNT (21.20477299999997), POOL (21.734394999999974), WST (22.06643899999997), IDXX (24.019252000000023), LRCX (24.61844600000001)"
"MNST: MNST (0.0), GPC (31.904086999999947), VMC (33.61819700000005), PEP (34.76278099999998), SO (35.86201299999999), PSA (37.32908999999994), SRE (37.73041899999996), AMGN (37.817634999999946), WMT (38.14928599999996), HOLX (38.554531), MDLZ (39.525453)"
"MCO: MCO (0.0), SPGI (17.52649000000004), NDAQ (19.34739300000003), DOV (21.692074000000023), SHW (22.079952000000013), TGT (22.302839000000017), WM (22.38230300000002), NEE (22.45277999999999), A (22.61784300000001), EL (23.041719999999977), COST (23.142495000000014)"
"MS: MS (0.0), AMP (20.982483), TRMB (26.364787), RJF (30.169701000000035), DOV (30.544459), CBRE (31.13852000000007), TSCO (31.936466000000006), SBAC (32.05532900000002), LOW (32.617879999999985), STX (33.28406599999995), SHW (33.40192199999996)"
"MOS: MOS (0.0), MCK (47.6495639999999), F (47.825802), COP (48.98391199999993), DVN (49.17218599999994)"
"MSI: MSI (0.0), CTAS (22.462708000000045), ACN (23.30344199999999), UNH (23.315094999999957), RSG (23.380838999999995), CDW (23.92970000000002), PLD (23.96481900000001), TT (24.397753999999978), GRMN (26.36866700000001), ZTS (27.47672100000001), KEYS (28.54897300000001)"
"MSCI: MSCI (0.0), MPWR (16.893866999999997), WST (19.664317999999987), MSFT (19.931850999999984), IDXX (22.064745000000052), EPAM (22.34789499999999), POOL (22.89623099999997), AMZN (23.992344999999997), LRCX (24.06617699999999), ADBE (24.367563000000004), PODD (26.253661000000005)"
"NDAQ: NDAQ (0.0), ACN (15.149450000000002), PLD (17.185288), BRO (18.33783199999999), COST (18.65483100000002), A (19.005713000000007), GOOGL (19.207365999999983), MCO (19.34739300000003), EL (19.48812200000003), HD (19.858766), GOOG (20.003350999999988)"
"NTAP: NTAP (0.0), RF (37.33036599999998), ZION (38.696904000000025), CMA (40.59935199999991), CSX (41.05071900000012), NSC (44.503097000000125), MCO (45.74276899999994), UNP (46.331934), DOV (46.52648299999995), CFG (47.21119500000001), HLT (47.389993)"
"NFLX: NFLX (0.0), ISRG (32.25655999999994), ADBE (34.77291800000006), LULU (35.77410599999998), EPAM (37.91576600000002), CDW (38.048958999999925), MSCI (38.16253899999999), ADSK (38.97787199999997), KEYS (39.586661999999976), AMZN (40.012021999999966), TER (40.23498500000006)"
"NEM: NEM (0.0), PH (31.692233000000044), ORLY (32.78365400000001), AZO (36.04863300000002), AMP (37.81159300000003), CMG (39.43706199999996), ORCL (40.47908900000006), CAT (41.38637200000007), IRM (41.58626500000002), A (42.14851599999997), MOH (42.83642999999988)"
"NWSA: NWSA (0.0), PNR (30.152819999999966), COF (38.50007400000001), NWS (39.93303000000007), GS (41.28402499999997), GM (43.71389499999999), DVA (43.79610799999999), BG (47.493815)"
"NWS: NWS (0.0), DVA (33.463905999999994), PNR (35.34258899999999), NWSA (39.93303000000007), GM (41.92328599999989), MET (43.234624999999966), EMN (43.26230400000004), LKQ (43.43844799999994)"
"NEE: NEE (0.0), WM (17.780298999999996), AWK (18.73075699999998), MCO (22.45277999999999), STE (22.929142999999943), ACN (24.196840000000016), EQIX (24.21235899999998), ANSS (24.217613), NDAQ (24.230086000000032), EXR (24.35772199999994), COST (24.763222999999964)"
"NKE: NKE (0.0), AVY (23.132503999999955), EXR (23.63431599999999), PAYX (23.71051500000003), FAST (25.224339000000068), AME (25.41011899999997), CBRE (25.90386300000007), WAT (26.91635699999995), MLM (27.07548400000002), NDAQ (27.126812), FDS (28.28026800000008)"
"NI: NI (0.0), ED (23.40221099999999), EVRG (28.94864799999998), JNJ (29.89469599999998), DUK (30.797992999999995), ATO (30.818923000000023), AEP (33.77686800000004), GL (34.52074699999998), LNT (35.17975699999999), BF-B (35.988934000000064), AMGN (37.25995399999993)"
"NDSN: NDSN (0.0), DOV (22.914878999999964), TXN (23.08044200000001), J (23.92338500000001), AON (24.907967000000006), WM (25.357533), ROK (25.88519499999995), ITW (26.019065000000023), ABT (27.008436999999933), STE (27.152990999999968), ADI (27.498029)"
"NSC: NSC (0.0), J (23.01924800000007), CSX (23.570611000000003), WM (24.08437800000001), ABT (25.02214900000001), HLT (25.762332999999945), UNP (26.01118399999998), IEX (26.411666000000032), STE (26.872366), AXP (27.17422700000004), NEE (27.863738000000037)"
"NTRS: NTRS (0.0), TFC (21.987153999999983), HBAN (30.039917999999982), GD (31.732178), PEG (35.31278200000003), JNJ (37.42637799999993), GL (38.68123600000003), TRV (38.79441299999996), DUK (39.489997000000045), EMN (39.75838000000002), SWK (39.871928000000025)"
"NOC: NOC (0.0), WRB (23.53685699999997), HUM (29.960548000000035), RSG (30.85002500000001), TJX (31.854996999999976), MCD (33.90500700000005), AFL (34.83431300000004), MMC (35.484308999999975), ADP (35.84697900000001), CBOE (36.43889799999999), ORCL (37.07825500000002)"
NCLH: NCLH (0.0)
"NRG: NRG (0.0), FMC (42.581867999999965), FCX (43.00649300000001)"
"NUE: NUE (0.0), ETN (27.099848999999995), IT (31.394243999999937), PHM (31.44357299999998), AZO (36.70714100000011), URI (36.817135000000064), PANW (37.67931400000002), HUBB (37.71223699999992), DHI (39.886264999999966), AJG (45.61132299999996), GWW (45.64702199999992)"
"NVDA: NVDA (0.0), ENPH (26.658486), CDNS (42.26957399999993), TSLA (44.814165999999965), AMD (45.38625200000004)"
"NVR: NVR (0.0), CHTR (24.181912000000032), ACN (24.98293299999997), AVY (25.08445900000001), HD (25.76915500000004), CRM (25.840770999999965), META (27.122052999999944), MCHP (27.55258099999996), STE (28.349105999999967), ADP (29.35688599999998), TYL (29.579912)"
"NXPI: NXPI (0.0), JCI (25.565347000000006), APTV (28.20010399999997), SWKS (30.114817), BLK (32.46858600000004), CBRE (33.726116000000154), JBHT (33.90018800000002), UPS (33.94906), PSA (34.10190399999993), RHI (34.68318799999997), GS (35.696391000000034)"
"ORLY: ORLY (0.0), AZO (14.746157000000023), PH (28.50217599999996), ORCL (29.76797599999997), LIN (30.030853999999994), GWW (31.320272999999943), ETN (32.74120299999991), NEM (32.78365400000001), ABBV (33.642632000000006), HCA (34.107865999999994), ELV (34.48635800000003)"
OXY: OXY (0.0)
"ODFL: ODFL (0.0), MSFT (17.342590000000012), FTNT (18.370790999999983), MPWR (19.311692999999977), KLAC (20.28488799999997), CPRT (22.308628), EPAM (23.021821000000003), GNRC (24.80745899999997), INTU (25.74017500000005), LRCX (26.46379299999996), SNPS (26.566125000000003)"
"OMC: OMC (0.0), L (33.90226899999995), JNPR (39.66049399999993), IBM (41.89721700000008), BMY (44.81690799999999), SJM (46.61505199999991)"
"ON: ON (0.0), PWR (22.408897999999983), AVGO (23.58234), KLAC (27.65231800000001), SNPS (28.05410400000001), ODFL (31.66220000000001), FICO (35.551781000000034), LLY (35.76144099999996), CDNS (35.976906999999976), CPRT (41.808241), FTNT (41.86459099999996)"
"OKE: OKE (0.0), FMC (49.62609199999989)"
"ORCL: ORCL (0.0), IRM (21.52607900000004), HSY (25.843777999999983), LIN (26.502233000000015), AZO (27.431763999999923), ORLY (29.76797599999997), ABBV (32.79581999999998), PCAR (33.39246200000003), AMP (33.48329100000002), PH (33.50231500000006), MMC (33.68552899999994)"
"PCAR: PCAR (0.0), ADM (26.620075999999948), MRK (29.500823999999945), IRM (30.741491), HSY (31.591045), ORCL (33.39246200000003), HUBB (38.37564799999993), EXC (38.96619799999998), ABBV (40.21872200000003), VRTX (40.41511400000012), NOC (40.480694000000014)"
"PKG: PKG (0.0), WMT (27.719467999999974), EXC (27.745008000000038), ITW (27.923769999999987), AME (28.061054999999996), UNP (29.79788900000002), HLT (30.314641999999992), JBHT (31.503963999999986), AXP (31.845559000000005), CMI (32.44264399999997), FMC (33.11207000000002)"
"PANW: PANW (0.0), AJG (27.258820000000007), PGR (29.322129), NUE (37.67931400000002), ETN (37.817846), TDG (39.78826899999984), URI (41.23531600000005), PHM (42.065085000000025), AVGO (42.914080000000055), PWR (47.84077000000012)"
PARA: PARA (0.0)
"PH: PH (0.0), LIN (24.20069599999996), ETN (26.159570000000013), ORLY (28.50217599999996), CAT (28.82750999999996), AMP (31.39563100000007), NEM (31.692233000000044), ORCL (33.50231500000006), MMC (36.001985999999995), TT (36.64950299999997), RSG (36.778035000000045)"
"PAYX: PAYX (0.0), APH (19.40831199999998), AON (19.624961999999943), MAA (19.816555999999974), AME (20.76646799999998), FAST (20.85766199999999), ADP (21.127180000000024), ITW (21.51811400000005), DOV (22.554367000000028), WAT (22.583296999999945), J (22.660526999999988)"
"PAYC: PAYC (0.0), MSCI (30.801625999999985), GNRC (30.904406), NOW (34.982148999999986), MTCH (35.23237399999998), TER (36.706448000000016), LRCX (36.72295699999995), MPWR (37.50141199999997), EPAM (37.713315999999935), CPRT (38.69680400000002), KLAC (39.62456599999992)"
"PNR: PNR (0.0), GS (25.71975600000001), COF (28.860836999999997), NWSA (30.152819999999966), GM (30.15952499999999), MET (31.221994000000038), LH (33.945604), NWS (35.34258899999999), TEL (37.20435499999996), PFE (37.682908), LKQ (38.18461300000006)"
"PEP: PEP (0.0), MDLZ (16.358596999999993), SO (18.301041999999956), PG (25.299951999999955), SRE (25.398436), DTE (26.723581000000028), PEG (26.729318999999983), TRV (29.126055000000047), CB (29.966129000000056), CMS (31.392193000000045), PSA (31.541035000000004)"
"PFE: PFE (0.0), LH (25.684882000000037), CB (27.132853000000043), BRK-B (28.162023000000023), WTW (30.56139600000004), CMCSA (31.32332800000001), EXC (32.073179999999965), LNT (32.855146999999995), EMR (33.780133999999954), ALLE (34.591235999999995), ES (34.77188599999997)"
PCG: PCG (0.0)
"PM: PM (0.0), EQR (33.67665400000004), KO (35.794057000000016), ESS (35.91269399999996), CAG (37.844827999999886), AVB (38.86947700000009), GD (39.24222699999999), MDT (41.35983200000001), UDR (43.36986999999995), DUK (44.10184100000003), SJM (44.278119999999866)"
PSX: PSX (0.0)
"PNW: PNW (0.0), MDT (42.204992999999966), FLT (47.58614099999984), T (47.85574299999988), VFC (49.22308100000001)"
"PXD: PXD (0.0), BG (32.86444000000002), EOG (33.77349199999989), XOM (37.89610300000002), MET (40.02506699999996), CVX (44.47290499999996), PFG (45.85172699999986), GM (48.723567999999965), GPC (48.99803799999991), LKQ (49.30664099999991)"
"PNC: PNC (0.0), CE (23.05409300000001), TEL (23.483400999999937), DGX (27.09792299999997), CFG (27.23643599999999), LH (27.59740999999997), RF (28.024844000000005), CPT (28.73006100000002), MAR (28.897478000000024), ZION (29.106698), AXP (32.190863999999955)"
"POOL: POOL (0.0), WST (16.82876000000001), INTU (18.95852299999999), MSFT (20.347569000000004), MPWR (21.734394999999974), IDXX (22.61067299999998), MSCI (22.89623099999997), NOW (23.61246599999996), AAPL (23.83116299999997), ADBE (24.58581100000001), EPAM (25.136995)"
"PPG: PPG (0.0), DIS (35.51907300000003), DUK (35.574070000000084), SYF (35.65671400000006), CHRW (37.48607200000007), L (39.556244000000014), WY (40.52355199999996), MDT (40.52364899999992), HIG (42.26140499999995), AVB (43.136796), TRV (43.65160700000002)"
"PPL: PPL (0.0), FRT (47.388129999999926), K (48.53958800000011), T (48.64125699999988), MO (49.077585999999954)"
"PFG: PFG (0.0), CVX (27.573536000000008), GPC (34.032639999999965), PKG (36.24535600000004), JBHT (37.01499499999994), MET (37.92340100000013), RHI (38.927502), BRK-B (39.19396800000003), CB (39.29915099999998), FANG (40.95008500000009), EG (41.87621399999996)"
"PG: PG (0.0), CHD (22.635699999999947), PEP (25.299951999999955), SO (29.182781), DTE (30.72872999999998), PEG (30.86026200000002), MDLZ (31.985207), WMT (33.00958500000002), WEC (33.01825199999998), APD (33.17177399999998), UPS (33.632962000000006)"
"PGR: PGR (0.0), AJG (18.321196999999984), AVGO (29.05614299999997), PWR (29.31826199999996), PANW (29.322129), CTAS (29.550540000000023), KLAC (32.101403999999974), SNPS (32.12437300000008), TDG (32.89492199999999), MSI (33.34563199999998), ETN (34.16006400000006)"
"PLD: PLD (0.0), COST (14.947658000000017), BRO (15.578072999999998), ACN (16.321623000000013), TMO (16.464816999999982), NDAQ (17.185288), ZTS (17.830386999999977), DHR (18.102123), A (18.28660799999999), RSG (20.60893300000001), UNH (20.652593)"
"PRU: PRU (0.0), TXT (32.499781), HBAN (32.73139699999994), GD (34.05395400000008), L (34.31693100000003), BK (36.00773900000001), WY (40.457294999999846), AMCR (41.86527900000001), TFC (43.315988999999874), EMN (44.28304400000003), ESS (44.976398)"
"PEG: PEG (0.0), DTE (22.881596000000005), TRV (23.064950000000035), SO (25.002847999999982), PEP (26.729318999999983), UDR (28.344799999999967), JNJ (28.50544900000002), GL (28.789809999999957), CMCSA (29.617848999999996), DUK (29.79165899999999), AEP (30.647705999999957)"
"PTC: PTC (0.0), XYL (29.79840899999997), BR (30.835497999999976), RSG (32.18075000000001), EL (32.31894199999997), IQV (32.48775400000002), ROL (33.88017200000001), ADP (34.174619999999926), ADI (34.386466999999975), RMD (34.855710999999985), MMC (35.43315499999994)"
"PSA: PSA (0.0), MDLZ (25.95283999999996), JBHT (28.238084999999952), IPG (28.56151899999999), VMC (28.646995000000043), UPS (29.77658100000004), JCI (30.90483700000004), PEP (31.541035000000004), GPC (31.774543999999985), NXPI (34.10190399999993), CPT (34.906679999999945)"
"PHM: PHM (0.0), ETN (26.581035000000025), TDG (30.68161000000002), HUBB (31.24286400000001), NUE (31.44357299999998), AJG (37.092712), DHI (37.666127000000046), PANW (42.065085000000025), PGR (42.22984399999984), GWW (42.47112500000007), ORLY (42.99039800000003)"
"QRVO: QRVO (0.0), TSCO (40.13985700000014), SHW (42.46688199999993), AES (43.165888000000045), NXPI (43.76773700000002), TROW (45.15615899999988), CBRE (45.25458799999996), CMI (45.80106000000003), MLM (46.21720000000005), AMP (48.03873300000011), J (48.25773600000001)"
"PWR: PWR (0.0), ON (22.408897999999983), SNPS (24.51878599999999), AVGO (26.85542499999994), LLY (28.33797), PGR (29.31826199999996), CDNS (31.60392899999999), AJG (32.55060400000003), FICO (33.57846300000004), KLAC (34.086859000000004), ANET (45.30420399999998)"
"QCOM: QCOM (0.0), LOW (27.40291699999997), STX (33.839825000000054), SBAC (34.006053), TGT (34.810932000000044), EXR (36.401702999999976), TYL (37.042081), RVTY (37.68426599999994), TSCO (38.33318099999996), STE (38.560569000000015), HPQ (39.31294600000015)"
"DGX: DGX (0.0), BRK-B (26.290099), PNC (27.09792299999997), CMI (27.22761899999997), TEL (27.398165000000017), VMC (28.31342200000005), EXC (28.572365000000005), LH (29.88283200000001), COO (30.270361), CE (30.365701), MAS (31.200544999999984)"
RL: RL (0.0)
"RJF: RJF (0.0), APH (22.445193), ABBV (25.582646999999977), HCA (26.127399000000008), RVTY (26.646867999999976), LIN (26.753732999999965), SCHW (28.00181399999996), HPQ (28.00522699999996), TRMB (28.580084000000014), ROK (30.117672000000063), MS (30.169701000000035)"
"RTX: RTX (0.0), L (30.308319000000058), DUK (36.49380999999998), USB (36.68457799999997), CNP (36.98586499999999), ESS (37.112904999999934), FE (37.59217800000003), KO (37.79444100000006), BK (39.12757499999995), WELL (42.87922000000006), GL (42.96740099999982)"
"O: O (0.0), BF-B (34.139953999999975), EVRG (34.173321999999985), KO (34.88072100000011), DUK (36.45749400000008), ETR (37.592847999999954), ECL (37.665690000000126), NI (38.60548799999994), ESS (39.64602100000005), AEP (40.22873199999996), HRL (40.870260999999886)"
"REG: REG (0.0), CTSH (42.78007499999988), HSIC (49.32656600000017), MO (49.821497999999885)"
"REGN: REGN (0.0), GIS (42.16112999999999), KR (42.39372800000009), BG (45.96990399999996)"
